Index,Level,Accuracy,Classifier,Transformation,ROC,Brier
6,Level 1,0.9810267857142857,MC Dropout,Reflection,0.9935421267483102,0.0037098063621670008
7,Level 1,0.9748883928571429,MC Dropout,Reflection,0.9789480379062521,0.005124963354319334
8,Level 1,0.984375,MC Dropout,Reflection,0.987325882734046,0.003478368977084756
9,Level 1,0.9787946428571429,MC Dropout,Reflection,0.9861369501290284,0.003928591497242451
10,Level 1,0.9860491071428571,MC Dropout,Reflection,0.9898585172608941,0.0030329080764204264
11,Level 1,0.9715401785714286,MC Dropout,Reflection,0.9835906792355081,0.004536436405032873
12,Level 1,0.9782366071428571,MC Dropout,Reflection,0.9816578173680284,0.004660372156649828
13,Level 1,0.9748883928571429,MC Dropout,Reflection,0.977281689245055,0.004783463664352894
14,Level 1,0.9877232142857143,MC Dropout,Reflection,0.9869542886492039,0.0028701634146273136
15,Level 1,0.9849330357142857,MC Dropout,Reflection,0.9934739271849754,0.002646484412252903
16,Level 1,0.9860491071428571,MC Dropout,Reflection,0.9851273344651952,0.003148471238091588
17,Level 1,0.9760044642857143,MC Dropout,Reflection,0.9826478918185806,0.004081378225237131
18,Level 1,0.9815848214285714,MC Dropout,Reflection,0.9928506210484607,0.0031104786321520805
19,Level 1,0.9827008928571429,MC Dropout,Reflection,0.9883314099393673,0.003911266569048166
20,Level 2,0.9497767857142857,MC Dropout,Reflection,0.9575858467162814,0.008026143535971642
21,Level 2,0.9436383928571429,MC Dropout,Reflection,0.9602847925241963,0.008053881116211414
22,Level 2,0.96875,MC Dropout,Reflection,0.9585973502304146,0.005810650065541267
23,Level 2,0.9620535714285714,MC Dropout,Reflection,0.9674491606387334,0.006469587329775095
24,Level 2,0.9631696428571429,MC Dropout,Reflection,0.964219249271393,0.006349170580506325
25,Level 2,0.9386160714285714,MC Dropout,Reflection,0.9426007999135229,0.008955609053373337
26,Level 2,0.9497767857142857,MC Dropout,Reflection,0.9548243896069982,0.007481053005903959
27,Level 2,0.9263392857142857,MC Dropout,Reflection,0.926697699890471,0.01034606248140335
28,Level 2,0.9642857142857143,MC Dropout,Reflection,0.9561089409722222,0.006918506696820259
29,Level 2,0.9464285714285714,MC Dropout,Reflection,0.9536654874213837,0.007775930687785149
30,Level 2,0.9614955357142857,MC Dropout,Reflection,0.9689957690916584,0.0059370300732553005
31,Level 2,0.9391741071428571,MC Dropout,Reflection,0.936134142286328,0.009027056396007538
32,Level 2,0.9375,MC Dropout,Reflection,0.937138605442177,0.009673948399722576
33,Level 2,0.9308035714285714,MC Dropout,Reflection,0.9505347335035199,0.009487009607255459
34,Level 2,0.9581473214285714,MC Dropout,Reflection,0.9721762764511745,0.005922655574977398
35,Level 2,0.9704241071428571,MC Dropout,Reflection,0.9732659194722623,0.004843135830014944
36,Level 2,0.9626116071428571,MC Dropout,Reflection,0.9682370754921047,0.006111877039074898
37,Level 2,0.9419642857142857,MC Dropout,Reflection,0.9461014400291652,0.008053620345890522
38,Level 2,0.9654017857142857,MC Dropout,Reflection,0.9801417117285102,0.005166233517229557
39,Level 2,0.9559151785714286,MC Dropout,Reflection,0.9521898808072298,0.007666030433028936
40,Level 3,0.8688616071428571,MC Dropout,Reflection,0.8955164733051832,0.015465052798390388
41,Level 3,0.8722098214285714,MC Dropout,Reflection,0.9040586488306275,0.014914179220795631
42,Level 3,0.9090401785714286,MC Dropout,Reflection,0.9243466766091585,0.011572448536753654
43,Level 3,0.9084821428571429,MC Dropout,Reflection,0.9183421226104153,0.01222284696996212
44,Level 3,0.9029017857142857,MC Dropout,Reflection,0.9130365287072163,0.01248196978121996
45,Level 3,0.8426339285714286,MC Dropout,Reflection,0.8793011131463998,0.017491202801465988
46,Level 3,0.8805803571428571,MC Dropout,Reflection,0.8874891913341152,0.014690004289150238
47,Level 3,0.8130580357142857,MC Dropout,Reflection,0.8562984664870568,0.0205161664634943
48,Level 3,0.8900669642857143,MC Dropout,Reflection,0.9010804703785624,0.013783217407763004
49,Level 3,0.8828125,MC Dropout,Reflection,0.9084943711998074,0.014728633686900139
50,Level 3,0.9224330357142857,MC Dropout,Reflection,0.9133513515866074,0.01099422387778759
51,Level 3,0.8543526785714286,MC Dropout,Reflection,0.9003305880262569,0.016607394441962242
52,Level 3,0.8482142857142857,MC Dropout,Reflection,0.8663288506191951,0.018018199130892754
53,Level 3,0.8426339285714286,MC Dropout,Reflection,0.8966981353623596,0.017426099628210068
54,Level 3,0.9174107142857143,MC Dropout,Reflection,0.9224041559807983,0.010701099410653114
55,Level 3,0.9430803571428571,MC Dropout,Reflection,0.9591541942220675,0.00838098581880331
56,Level 3,0.9207589285714286,MC Dropout,Reflection,0.9390354246692274,0.01018360536545515
57,Level 3,0.8660714285714286,MC Dropout,Reflection,0.9143417096219931,0.014622668735682964
58,Level 3,0.9224330357142857,MC Dropout,Reflection,0.948848180983344,0.009557347744703293
59,Level 3,0.8822544642857143,MC Dropout,Reflection,0.8997185175859062,0.014641414396464825
60,Level 4,0.7633928571428571,MC Dropout,Reflection,0.8251406818934127,0.024964721873402596
61,Level 4,0.7840401785714286,MC Dropout,Reflection,0.8575905542221856,0.022564055398106575
62,Level 4,0.8225446428571429,MC Dropout,Reflection,0.866416203715556,0.019237983971834183
63,Level 4,0.8074776785714286,MC Dropout,Reflection,0.8672535881333694,0.02024068869650364
64,Level 4,0.8097098214285714,MC Dropout,Reflection,0.8517879266195222,0.020411256700754166
65,Level 4,0.7405133928571429,MC Dropout,Reflection,0.8275372535673482,0.02634529210627079
66,Level 4,0.77734375,MC Dropout,Reflection,0.843161385157078,0.022921394556760788
67,Level 4,0.7131696428571429,MC Dropout,Reflection,0.8118305596658204,0.02930225059390068
68,Level 4,0.8074776785714286,MC Dropout,Reflection,0.85426719950322,0.021161682903766632
69,Level 4,0.7829241071428571,MC Dropout,Reflection,0.8465242493591587,0.022844528779387474
70,Level 4,0.8169642857142857,MC Dropout,Reflection,0.8593729174996668,0.01967381127178669
71,Level 4,0.75,MC Dropout,Reflection,0.8342633928571429,0.02542368695139885
72,Level 4,0.7421875,MC Dropout,Reflection,0.8307684796406601,0.026151539757847786
73,Level 4,0.7416294642857143,MC Dropout,Reflection,0.821923952630065,0.026498423889279366
74,Level 4,0.8649553571428571,MC Dropout,Reflection,0.8567501999466809,0.016211867332458496
75,Level 4,0.8816964285714286,MC Dropout,Reflection,0.8844608311440172,0.01464088074862957
76,Level 4,0.8493303571428571,MC Dropout,Reflection,0.8867474570496909,0.016718665137887
77,Level 4,0.7756696428571429,MC Dropout,Reflection,0.8501395898206808,0.023310991004109383
78,Level 4,0.8588169642857143,MC Dropout,Reflection,0.914348159962195,0.015014599077403545
79,Level 4,0.7684151785714286,MC Dropout,Reflection,0.8650961143047133,0.023334680125117302
80,Level 5,0.6517857142857143,MC Dropout,Reflection,0.7862456642957499,0.033368177711963654
81,Level 5,0.6735491071428571,MC Dropout,Reflection,0.8171308393346505,0.03155406191945076
82,Level 5,0.7198660714285714,MC Dropout,Reflection,0.8186617869606844,0.027419371530413628
83,Level 5,0.703125,MC Dropout,Reflection,0.8141022198353025,0.02859216183423996
84,Level 5,0.7059151785714286,MC Dropout,Reflection,0.7957714259999551,0.02879675291478634
85,Level 5,0.6350446428571429,MC Dropout,Reflection,0.7651292841671906,0.03570498526096344
86,Level 5,0.6925223214285714,MC Dropout,Reflection,0.7906538693840661,0.03035156801342964
87,Level 5,0.6166294642857143,MC Dropout,Reflection,0.7780302581227319,0.037426941096782684
88,Level 5,0.6897321428571429,MC Dropout,Reflection,0.813188284323997,0.03022592142224312
89,Level 5,0.6640625,MC Dropout,Reflection,0.814451827242525,0.0318184420466423
90,Level 5,0.7327008928571429,MC Dropout,Reflection,0.8247014359377163,0.026552394032478333
91,Level 5,0.6489955357142857,MC Dropout,Reflection,0.7863277773752713,0.03426704928278923
92,Level 5,0.6266741071428571,MC Dropout,Reflection,0.7798857161111532,0.03572484850883484
93,Level 5,0.6328125,MC Dropout,Reflection,0.7729518127187833,0.03603653237223625
94,Level 5,0.7784598214285714,MC Dropout,Reflection,0.8108790841707069,0.02318182960152626
95,Level 5,0.7901785714285714,MC Dropout,Reflection,0.8416557729294385,0.021951841190457344
96,Level 5,0.7544642857142857,MC Dropout,Reflection,0.8215589698762775,0.02496481128036976
97,Level 5,0.6724330357142857,MC Dropout,Reflection,0.7850014491012038,0.032002754509449005
98,Level 5,0.7639508928571429,MC Dropout,Reflection,0.8430253139856361,0.02335304766893387
99,Level 5,0.6651785714285714,MC Dropout,Reflection,0.8000950782997763,0.032417453825473785
